business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,city,verified,photos,state,description
0x8800511d96042759:0x73812af095a2071,17158472311,Padilla Rebecca L MD,"Padilla Rebecca L MD, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,http://www.aspirus.org/,ChIJWScElh1RAIgRcSBaCa8SOAc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96042759:0x73812af095a2071,Doctor,,,,,,,,,"Stevens Point, WI, United States",TRUE,,,
0x8800511d96758ddd:0xdaeddb18fb5804ce,17154211313,"Dr. Gregory J. Wcisel, MD","Dr. Gregory J. Wcisel, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRzgRY-xjb7do,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xdaeddb18fb5804ce,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x58ba72ba3a839195,17158472558,"Dr. James R. Schlais, MD","Dr. James R. Schlais, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.giassoc.org/,ChIJ3Y11lh1RAIgRlZGDOrpyulg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x58ba72ba3a839195,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x1188d5a8707bc3b1,17158472558,"Dr. Christopher A. Young, MD","Dr. Christopher A. Young, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.giassoc.org/,ChIJ3Y11lh1RAIgRscN7cKjViBE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x1188d5a8707bc3b1,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x56efd4e5c20e0048,17153426051,Perkins Rick MD,"Perkins Rick MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRSAAOwuXU71Y,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x56efd4e5c20e0048,Gynecologist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96069e09:0x3317baf5b3f348e7,17153421015,Buchl Andrew C MD,"Buchl Andrew C MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,http://www.aspirus.org/,ChIJCZ4Glh1RAIgR50jzs_W6FzM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96069e09:0x3317baf5b3f348e7,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x656e47b9aeedb8b7,17153441600,Ridhwi Mukerji,"Ridhwi Mukerji, 5409 Vern Holmes Dr, Stevens Point, WI 544828853, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/ridhwi-mukerji-md-3825,ChIJVVUVieNQAIgRt7jtrrlHbmU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x656e47b9aeedb8b7,"Internist, General practitioner",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96042759:0xfa8b3b8a281f88cb,17153441600,"Dr. Corina J. Norrbom, MD","Dr. Corina J. Norrbom, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJWScElh1RAIgRy4gfKIo7i_o,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96042759:0xfa8b3b8a281f88cb,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x6b7c312eec2b3a58,17158472021,"Dr. David A. Edmondson, DO","Dr. David A. Edmondson, DO, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,,ChIJ3Y11lh1RAIgRWDor7C4xfGs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x6b7c312eec2b3a58,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96042759:0x591202609da96568,17153441600,Alfred L Neuhoff Jr MD,"Alfred L Neuhoff Jr MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,,ChIJWScElh1RAIgRaGWpnWACElk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96042759:0x591202609da96568,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0xdf66e67a6cfc0c6d,17153441600,Robyn Gilbertson,"Robyn Gilbertson, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/robyn-a-gilbertson-md-4125,ChIJVVUVieNQAIgRbQz8bHrmZt8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0xdf66e67a6cfc0c6d,"Physical examination center, Emergency care physician, Family practice physician, Practitioner service location",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xdcf32cc4e7210d40,18004414013,"Dr. Michael A. Haase, MD","Dr. Michael A. Haase, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRQA0h58Qs89w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xdcf32cc4e7210d40,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xf06494c79c7dde75,17153421015,Aspirus Stevens Point Clinic: Reed Claire H MD,"Aspirus Stevens Point Clinic: Reed Claire H MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,,ChIJ3Y11lh1RAIgRdd59nMeUZPA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xf06494c79c7dde75,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xefbefd6fe67e7afa,18004414013,"Dr. Pavel Guigauri, MD","Dr. Pavel Guigauri, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgR-np-5m_9vu8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xefbefd6fe67e7afa,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x75988e76e875120,17153441600,Dilley Bronwyn L,"Dilley Bronwyn L, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,1,1,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRIFGHbueIWQc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x75988e76e875120,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x67c976b024b277ed,17153441600,Scott Ghinazzi,"Scott Ghinazzi, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/scott-ghinazzi-md-3398,ChIJVVUVieNQAIgR7XeyJLB2yWc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x67c976b024b277ed,"Family practice physician, Practitioner service location",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050fd3edde375:0xaa2454576e8561ba,17158472558,MELINDA RAE WAYDE,"MELINDA RAE WAYDE, 3225 Business Park Dr, Stevens Point, WI 54482, United States",44.5030091,-89.5133557,,,America/Chicago,,ChIJdePdPv1QAIgRumGFbldUJKo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050fd3edde375:0xaa2454576e8561ba,"Gastroenterologist, Health care facility",,,,,,,,,"Stevens Point, WI, United States",FALSE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jmWkZJ41HLvkTp53DW_mdg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=93.27822&pitch=0&thumbfov=100,,
0x8800511d96069e09:0xa13be84667b4ef6f,17153441600,Hahn Katharina MD,"Hahn Katharina MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,4,4,America/Chicago,http://www.aspirus.org/,ChIJCZ4Glh1RAIgRb--0Z0boO6E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96069e09:0xa13be84667b4ef6f,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x93ca1816a1ffaaab,17153426051,"Dr. Jean C. Montgomery, MD","Dr. Jean C. Montgomery, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,,ChIJ3Y11lh1RAIgRq6r_oRYYypM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x93ca1816a1ffaaab,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x8e2edd2bc0fd8d4,17153441600,Dr. Bryan Austin,"Dr. Bryan Austin, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,,ChIJVVUVieNQAIgR1NgPvNLt4gg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x8e2edd2bc0fd8d4,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0xc466de7281fe45f4,17158472558,James Q. Nash,"James Q. Nash, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,2,3.5,America/Chicago,,ChIJVVUVieNQAIgR9EX-gXLeZsQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0xc466de7281fe45f4,Internist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0xb9e1e8c7410c3489,17153441600,Bruce Homa,"Bruce Homa, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,,ChIJVVUVieNQAIgRiTQMQcfo4bk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0xb9e1e8c7410c3489,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xdcd2e783f3997a56,17153441600,"Dr. Steven C. Bergin, MD","Dr. Steven C. Bergin, MD, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989167,-89.5165215,1,5,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRVnqZ84Pn0tw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xdcd2e783f3997a56,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800517dc79181b9:0x7ea8933da5442b52,17153460222,"Kevin K. Thao, MD","Kevin K. Thao, MD, 3500 Hoover Rd, Stevens Point, WI 54481, United States",44.4979244,-89.5294892,,,America/Chicago,,ChIJuYGRx31RAIgRUitEpT2TqH4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800517dc79181b9:0x7ea8933da5442b52,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xe809269b92ccdace,17153441600,Kruger Bronwyn L,"Kruger Bronwyn L, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRztrMkpsmCeg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xe809269b92ccdace,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880051bdcb661b9b:0x8c8b987ae1d9ae37,17153440172,"Breanne Ceranske, PA-C","Breanne Ceranske, PA-C, 5501-A, Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4981081,-89.5120456,8,5,America/Chicago,https://forefrontdermatology.com/provider/breanne-ceranske-pa-c/?utm_source=ExtNet&utm_medium=Yext,ChIJmxtmy71RAIgRN67Z4XqYi4w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880051bdcb661b9b:0x8c8b987ae1d9ae37,Dermatologist,,,,,,,,,"Stevens Point, WI, United States",TRUE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f0tMw1-mt-8NErF6IB7WHg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=221.33044&pitch=0&thumbfov=100,,
0x880050e389155555:0x4685920864aeef22,17153441600,Dr. Lisa Barry,"Dr. Lisa Barry, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/lisa-barry-md-2404,ChIJVVUVieNQAIgRIu-uZAiShUY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x4685920864aeef22,"Pediatrician, Practitioner service location",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050ec99eaaaab:0x72638223c28d5b4e,,Dean Hagness,"Dean Hagness, 3500 Hoover Rd, Stevens Point, WI 54481, United States",44.4979244,-89.5294892,,,America/Chicago,,ChIJq6rqmexQAIgRTluNwiOCY3I,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050ec99eaaaab:0x72638223c28d5b4e,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x29916d53f7894be1,18004414013,"Dr. German Larrain, MD","Dr. German Larrain, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgR4UuJ91NtkSk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x29916d53f7894be1,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96042759:0xb0abfe44438bf592,17158472022,"Dr. Cecilia Stroede, MD","Dr. Cecilia Stroede, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,,ChIJWScElh1RAIgRkvWLQ0T-q7A,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96042759:0xb0abfe44438bf592,Obstetrician-gynecologist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x434a97e6ea929cea,17158472019,"Dr. Luke J. Budleski, DO","Dr. Luke J. Budleski, DO, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgR6pyS6uaXSkM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x434a97e6ea929cea,Pain management physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0xed83d520594b0280,17158472022,"Surgical Associates, S.c.","Surgical Associates, S.c., 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,https://sawisconsin.com/,ChIJ3Y11lh1RAIgRgAJLWSDVg-0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0xed83d520594b0280,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050ec99b85921:0x90c2b615a9f83194,17153427900,"Henry H. Shaw, MD","Henry H. Shaw, MD, 3500 Hoover Rd, Stevens Point, WI 54481, United States",44.4979244,-89.5294892,,,America/Chicago,http://ministryhealth.org/findadoctor/Details.aspx?p=SM18701,ChIJIVm4mexQAIgRlDH4qRW2wpA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050ec99b85921:0x90c2b615a9f83194,Doctor,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e209cffe0b:0x527b7fdb9151a8a5,17153440172,Dr. John Starling,"Dr. John Starling, 5501A Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4981081,-89.5120456,,,America/Chicago,,ChIJC_7PCeJQAIgRpahRkdt_e1I,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e209cffe0b:0x527b7fdb9151a8a5,"Dermatologist, Practitioner service location",,,,,,,,,"Stevens Point, WI, United States",FALSE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f0tMw1-mt-8NErF6IB7WHg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=221.33044&pitch=0&thumbfov=100,,
0x880050e389155555:0x918deb27b4f914f2,17153441600,Kayla Palmeter,"Kayla Palmeter, 5409 Vern Holmes Dr, Stevens Point, WI 544828853, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/kayla-j-palmeter-apnp-4208,ChIJVVUVieNQAIgR8hT5tCfrjZE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x918deb27b4f914f2,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050ec99eaaaab:0x4a791d37f2937604,,Orlando Francisco,"Orlando Francisco, 3500 Hoover Rd, Stevens Point, WI 54481, United States",44.4979244,-89.5294892,,,America/Chicago,,ChIJq6rqmexQAIgRBHaT8jcdeUo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050ec99eaaaab:0x4a791d37f2937604,Family practice physician,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x728df76a88b0cc2a,17153441600,Dr. Jenna Kolodziej,"Dr. Jenna Kolodziej, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,2,5,America/Chicago,https://www.aspirus.org/find-a-provider/jenna-kolodziej-do-facog-4104,ChIJVVUVieNQAIgRKsywiGr3jXI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x728df76a88b0cc2a,"Obstetrician-gynecologist, Practitioner service location",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x1a6fb476c1dfd4f,17158470032,"Dr. Robert J. Millican, MD","Dr. Robert J. Millican, MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,,,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRT_0dbEf7pgE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x1a6fb476c1dfd4f,Nephrologist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x1039864f1aad905c,17153441600,Hannah Oswald,"Hannah Oswald, 5409 Vern Holmes Dr, Stevens Point, WI 544828853, United States",44.4989014,-89.5165085,,,America/Chicago,https://www.aspirus.org/find-a-provider/hannah-oswald-dnp-apnp-agnpc-4444,ChIJVVUVieNQAIgRXJCtGk-GORA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x1039864f1aad905c,"General practitioner, Nurse practitioner",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050fd609a4973:0x4970415aeb076d7b,17158470443,Benjamin M. Schneeberger,"Benjamin M. Schneeberger, 3225 Business Park Dr, Stevens Point, WI 54482, United States",44.503257,-89.512206,,,America/Chicago,,ChIJc0maYP1QAIgRe20H61pBcEk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050fd609a4973:0x4970415aeb076d7b,Gastroenterologist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x880050e389155555:0x96268b3f39d15cd4,17158472022,Jeremiah Olson,"Jeremiah Olson, 5409 Vern Holmes Dr, Stevens Point, WI 54482, United States",44.4989014,-89.5165085,1,5,America/Chicago,https://www.aspirus.org/find-a-provider/jeremiah-olson-md-2514,ChIJVVUVieNQAIgR1FzROT-LJpY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x880050e389155555:0x96268b3f39d15cd4,"Surgeon, Health care facility",,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
0x8800511d96758ddd:0x8c55bdd96557ec4f,17153421015,Aspirus Stevens Point Clinic: Keil Karen H MD,"Aspirus Stevens Point Clinic: Keil Karen H MD, 5409 Vern Holmes Dr Ste 5409, Stevens Point, WI 54482, United States",44.4989159,-89.5165238,1,3,America/Chicago,http://www.aspirus.org/,ChIJ3Y11lh1RAIgRT-xXZdm9VYw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8800511d96758ddd:0x8c55bdd96557ec4f,Obstetrician-gynecologist,,,,,,,,,"Stevens Point, WI, United States",FALSE,,,
